transaction_id,timestamp,user_id,merchant_id,device_fingerprint,ip_address,payment_method,transaction_amount,currency,latitude,longitude,transaction_status,account_creation_timestamp,payment_attempt_number,transaction_type,is_fraud,fraud_scenario,historical_transaction_count,historical_avg_amount,is_first_transaction,time_since_last_transaction_minutes,transaction_velocity_5m,transaction_velocity_1h,device_user_count,ip_user_count,amount_vs_historical_avg,has_historical_amount,has_previous_location,amount_ratio_to_history,time_since_previous_transaction,unique_devices_seen_before,unique_ips_seen_before,failed_attempt_velocity,geographic_distance_from_previous,geographic_velocity,account_age_seconds
94bb5011-e155-382c-ce19-b2385a9ba182,2024-02-22T05:41:43.187742+00:00,U_0dd867e55f26,M_f774c909,D_1438e799242ac30f,4.213.76.196,debit_card,608.39,INR,28.742778,77.140284,success,2023-10-21T00:00:00+00:00,1,purchase,false,none,2,2319.9,false,16505.214251583333,0,0,1,1,0.26224837277468854,true,true,0.26224837277468854,990312.855095,1,1,0,6.958387515275044,0.025295233648751445,10734103.187742
0d649482-ba1d-5ba3-c40c-61f94f0d016e,2024-02-22T05:59:49.208220+00:00,U_6a6a58b29456,M_657a2952,D_fd135ac5e6cfaf54,193.25.78.227,netbanking,72711.37,INR,23.350288,77.419481,success,2023-11-16T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,8488789.20822
30fd9459-c6ef-9191-94a1-353304a2e7e3,2024-02-22T06:15:08.788772+00:00,U_6ae03e1dc533,M_a41e1320,D_6dd8cccca29bc628,90.155.234.229,netbanking,1623.35,INR,19.119366,72.939530,success,2023-08-22T00:00:00+00:00,1,purchase,false,none,1,821.72,false,231.87656835,0,0,1,1,1.9755512826753636,true,true,1.9755512826753636,13912.594101,1,1,0,1.588171486868308,0.41095264558282163,15920108.788772
c1229ff0-aac2-1fa1-b23c-89915ae7ef86,2024-02-22T06:35:44.238096+00:00,U_3798fc80330c,M_e3557ffe,D_9140a95d62cef959,173.195.11.243,debit_card,290.21,INR,23.377395,77.370377,failed,2023-09-21T00:00:00+00:00,1,purchase,false,none,3,2972.0099999999998,false,11604.47421825,0,0,1,2,0.09764771989327088,true,true,0.09764771989327088,696268.453095,2,3,0,10.237302355259068,0.05293114791444412,13329344.238096
3a2050c2-cd2f-1dcf-d9f8-739417f91757,2024-02-22T06:59:31.915376+00:00,U_6759a88bd52d,M_be3ccfac,D_f44467eff1160667,183.232.119.216,debit_card,411.28,INR,23.305168,77.331003,failed,2023-05-04T00:00:00+00:00,1,purchase,false,none,2,1906.3000000000002,false,34312.161597633334,0,0,1,1,0.21574778366469072,true,true,0.21574778366469072,2058729.695858,1,2,0,2.4115199774078695,0.004216907122938363,25426771.915376
cc4f5f10-19a6-1ab5-1df1-bcf39e64fc9e,2024-02-22T07:56:17.956159+00:00,U_aa620cd9496f,M_6b42fd7e,D_06062b52688cce17,33.124.73.118,wallet,995.28,INR,18.984753,72.872005,success,2023-11-16T00:00:00+00:00,1,purchase,false,none,2,1557.99,false,19429.3197117,0,0,1,1,0.6388230989929332,true,true,0.6388230989929332,1165759.182702,1,1,0,4.095997242307678,0.012648916080703966,8495777.956159
55ac002a-1bcc-d5ec-54a9-e836d886bcc4,2024-02-22T08:41:02.185900+00:00,U_b9a807ba66dc,M_54ff0f8d,D_3fa029a6d0a73b72,159.243.211.170,upi,1626.47,INR,19.062335,72.911568,success,2023-02-08T00:00:00+00:00,1,purchase,false,none,2,972.5150000000001,false,44102.6358829,0,0,1,1,1.672436928993383,true,true,1.672436928993383,2646158.152974,2,2,0,10.542803680819945,0.014343093291039857,32776862.1859
bbf930df-8b08-b182-75cc-a069af58ec8c,2024-02-22T08:59:59.561230+00:00,U_33f8457c5b50,M_255025dd,D_cd65e32819fbded2,107.60.209.41,wallet,757.73,INR,17.413022,78.426899,failed,2023-02-13T00:00:00+00:00,1,purchase,false,none,2,1473.91,false,4400.8900406,0,0,1,1,0.5140951618484167,true,true,0.5140951618484167,264053.402436,2,1,0,515.9289052636263,7.03397131721955,32345999.56123
0832a370-3a4e-c975-1969-1039a5deb4e8,2024-02-22T09:17:17.116219+00:00,U_0d65b0dd7ebb,M_78c18a87,D_4f41be6923b8e0d6,22.55.127.169,debit_card,412.38,INR,18.987818,72.886749,success,2023-02-07T00:00:00+00:00,1,purchase,false,none,4,1074.3249999999998,false,26683.80077593333,0,0,1,3,0.3838503246224374,true,true,0.3838503246224374,1601028.046556,1,3,0,7.17922370407756,0.016142881063373814,32865437.116219
b6bffd4b-dc12-6c27-4750-59940bf4e0d6,2024-02-22T09:25:00.065414+00:00,U_b7696e0ec07c,M_7ef4f758,D_85f1bc46f473bdb4,19.84.218.126,wallet,1840.8,INR,23.248173,77.427929,success,2024-01-25T01:23:06.766633+00:00,1,purchase,false,none,4,2322.9775000000004,false,1635.8704782166667,0,0,2,1,0.792431265477173,true,true,0.792431265477173,98152.228693,1,1,0,5.153416582198101,0.18901557247305048,2448113.298781
8a0bf3f3-dc2e-2fbe-361b-2bf0450221a7,2024-02-22T09:31:02.116104+00:00,U_6852c038be54,M_6de05a39,D_746cff4e019c2251,38.115.154.76,wallet,1269.96,INR,28.754782,77.097510,success,2024-04-06T18:57:40.352085+00:00,1,purchase,false,none,4,437.24749999999995,false,16472.534182216667,0,0,1,1,2.9044419922355194,true,true,2.9044419922355194,988352.050933,3,1,0,3.770623694705939,0.013734220805357111,0.0
89516fc6-a1c3-8d95-25bc-77259b8a512d,2024-02-22T09:36:08.330111+00:00,U_a12ac11c2167,M_5953d9c0,D_57c8294c9e7776ae,122.103.78.12,wallet,734.95,USD,22.520662,88.360580,success,2023-05-31T00:00:00+00:00,2,purchase,false,none,2,1103.1399999999999,false,34363.17337351667,0,0,1,1,0.6662345667820949,true,true,0.6662345667820949,2061790.402411,1,1,0,4.830549741824759,0.008434406838946277,23103368.330111
63ca3334-bc64-33ee-bc1c-798930422cfd,2024-02-22T10:27:03.411640+00:00,U_b56f89942f0d,M_1fd6943e,D_47e0bcacad50dfe2,17.188.181.249,debit_card,1344.31,INR,28.659568,77.039271,success,2023-12-30T00:00:00+00:00,1,purchase,false,none,2,2855.385,false,41659.653307399996,0,0,1,3,0.4707981585670583,true,true,0.4707981585670583,2499579.198444,2,1,0,2.561087647022246,0.003688587076984609,4703223.41164
53e02eeb-f511-365c-759e-8b26cc2ae513,2024-02-22T10:40:14.504141+00:00,U_11e99ec49258,M_83120665,D_69b35bf25dd09e34,79.219.20.15,netbanking,3160.4,INR,17.409885,78.478792,success,2024-02-07T13:12:29.566579+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,1286864.937562
d9447ff8-cadc-561a-5fed-0683d5067263,2024-02-22T10:46:03.827759+00:00,U_bd0c1656de37,M_088b7879,D_ad1abfd509098704,17.43.10.3,credit_card,1178.63,INR,17.369483,78.577308,success,2024-03-31T10:10:53.401664+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,0.0
06305697-09e0-5798-a754-1ae004c2151e,2024-02-22T10:47:07.158048+00:00,U_0c4852175d54,M_76883ea9,D_4151344eee9836b7,76.72.223.72,upi,1416.07,INR,12.866020,77.609184,success,2024-01-20T08:18:21.945765+00:00,1,purchase,false,none,1,729.1,false,50102.05218858333,0,0,1,1,1.9422164312165682,true,true,1.9422164312165682,3006123.131315,1,1,0,4.001549120056095,0.004792078102902045,2860125.212283
cbf1b13d-654b-3bf3-b912-2762c6a24705,2024-02-22T10:57:31.353315+00:00,U_8900f54701f5,M_28e87898,D_592b4112c4593083,217.85.247.204,credit_card,2644.69,INR,13.043566,77.600453,success,2023-11-02T00:00:00+00:00,2,purchase,false,none,2,1972.8899999999999,false,64009.18823363333,0,0,0,1,1.3405156901803954,true,true,1.3405156901803954,3840551.294018,1,1,0,10.300203503245717,0.009655054645264371,9716251.353315
2476c331-8e42-d397-5f93-a0357aa55e91,2024-02-22T11:01:57.375035+00:00,U_5ee886273ee0,M_93be9d51,D_38e1a05d9785db5a,2.23.214.248,upi,1677.3,INR,12.956448,77.546476,success,2023-04-05T00:00:00+00:00,1,purchase,false,none,1,1948.43,false,39865.307014516664,0,0,1,0,0.860846938304173,true,true,0.860846938304173,2391918.420871,1,1,0,8.507202618244802,0.012803918878859205,27946917.375035
751a9f5e-577a-a63b-f28b-576acec98406,2024-02-22T11:06:06.021880+00:00,U_63fdb07a5c7f,M_3d8ad67b,D_23a4814949d838e0,197.111.130.230,upi,1261.12,INR,19.071765,72.930941,success,2023-03-25T00:00:00+00:00,1,purchase,false,none,2,453.97,false,30290.905343483333,0,0,0,1,2.777980923849593,true,true,2.777980923849593,1817454.320609,1,2,0,5.288230133226542,0.010474886913931539,28897566.02188
7062976c-2847-0add-9a03-4e7b752debab,2024-02-22T11:40:59.729115+00:00,U_7ad7c891a8d7,M_593fd9f4,D_bb468c13f28a030b,13.144.165.205,wallet,1761.91,INR,19.061356,72.853904,success,2023-11-25T00:00:00+00:00,1,purchase,false,none,2,2066.785,false,7920.084671383333,0,0,1,1,0.852488284944975,true,true,0.852488284944975,475205.080283,1,2,0,3.80191475919742,0.028802076621234192,7731659.729115
ebbb185e-79e1-ae7f-2e96-f49864f375d2,2024-02-22T12:08:08.348193+00:00,U_6dd2c6839e54,M_5bd6ac09,D_f86e258890b950bb,5.228.189.107,upi,3303.83,INR,13.043232,80.218918,success,2023-07-17T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,19051688.348193
e6f8498c-8215-b86a-233e-158958ac4a0e,2024-02-22T13:18:28.763032+00:00,U_4459bd6ec0f6,M_3b2208ea,D_4e8adc4b77242041,176.159.60.164,netbanking,1112.57,INR,19.037514,72.832053,success,2024-01-31T16:24:49.859964+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,1889618.903068
8d7aa77b-569a-8818-b29a-8f756a8d4797,2024-02-22T14:16:29.391314+00:00,U_7e9716ad06bf,M_f429eb12,D_4bfaa29e032dd96d,6.247.224.107,debit_card,1507.05,INR,22.483058,88.332073,success,2023-03-16T00:00:00+00:00,1,purchase,false,none,3,1018.6733333333332,false,8273.35964625,0,0,1,1,1.47942421842789,true,true,1.47942421842789,496401.578775,1,1,0,9.73287845609065,0.07058471193502769,29686589.391314
6fbd6f6b-df4f-43c0-6759-19e1d574cbe1,2024-02-22T14:51:34.320095+00:00,U_0d8a16f329ce,M_1262e807,D_c4359252319dd940,196.48.85.140,wallet,359.04,INR,17.322504,78.412017,success,2023-07-23T00:00:00+00:00,1,purchase,false,none,1,1359.0,false,4372.729623883333,0,0,1,1,0.26419426048565126,true,true,0.26419426048565126,262363.777433,1,1,0,6.259323021012865,0.08588671460716686,18543094.320095
84732bee-0fc7-65ce-30d0-ef78192f08f9,2024-02-22T15:11:51.236373+00:00,U_402913ec9ef2,M_2a8762ef,D_088a93ec70d9c9f8,188.67.46.233,debit_card,1386.25,INR,13.006046,77.621520,success,2023-06-02T00:00:00+00:00,1,topup,false,none,1,2112.15,false,53006.34779558333,0,0,1,1,0.6563217574509386,true,true,0.6563217574509386,3180380.867735,1,1,0,3.7941894492274737,0.004294794424086262,22950711.236373
0e9bba04-13a1-6ce2-ff20-bae76a6faa7c,2024-02-22T16:09:06.697563+00:00,U_0145d3dfbd0e,M_09cd2208,D_a5d274e88740108c,69.124.79.173,upi,329.46,INR,12.988787,77.583967,failed,2023-01-09T00:00:00+00:00,1,purchase,false,none,3,1859.506666666667,false,26076.72370101667,0,0,1,1,0.17717602518230638,true,true,0.17717602518230638,1564603.422061,2,1,0,3.9021753416614855,0.00897852518530006,35395746.697563
07d0a9d6-ddfe-99a1-00d2-51d083883275,2024-02-22T17:37:53.452518+00:00,U_a1001bc89758,M_7130de2d,D_9dd0ce040485742a,20.171.132.160,wallet,3961.53,INR,12.969944,77.513801,success,2023-01-07T00:00:00+00:00,1,topup,false,none,0,,true,,0,0,0,1,,false,false,,,0,0,0,,,35573873.452518
da3aa25e-abc0-4be6-3090-f5384be7982f,2024-02-22T19:09:55.506378+00:00,U_4459bd6ec0f6,M_301f5433,D_4e8adc4b77242041,176.159.60.164,upi,2072.74,INR,19.014738,72.898124,success,2024-01-31T16:24:49.859964+00:00,1,purchase,false,none,1,1112.57,false,351.44572243333334,0,0,1,1,1.8630198549304762,true,true,1.8630198549304762,21086.743346,1,1,0,7.392750691127874,1.2621153514019894,1910705.646414
613faeba-c38d-5f8a-c71c-b2d7e3e9b68d,2024-02-22T20:22:08.689759+00:00,U_af8fc8b4d01d,M_6e883ea0,D_87e823e5f4ae6f01,64.141.34.159,netbanking,2447.58,INR,13.053574,80.274802,pending,2023-10-09T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,11823728.689759
7ec27a2f-7153-b57a-3dc8-4bf15d52cfd5,2024-02-22T20:55:54.358614+00:00,U_76f2dbfecd29,M_255025dd,D_6d3ee1dc81392443,141.228.81.191,wallet,3399.45,INR,17.430867,78.584695,success,2023-02-08T00:00:00+00:00,1,purchase,false,none,2,2126.12,false,12636.0884202,0,0,1,1,1.5988984629277745,true,true,1.5988984629277745,758165.305212,1,2,0,4.673588916178775,0.022191624943242377,32820954.358614
f5b2e8a5-b0ee-7df0-a36e-2814859ca44d,2024-02-22T21:06:03.914683+00:00,U_671cae756dbe,M_fa287d16,D_84add36e67b3a154,139.73.43.169,debit_card,3576.3,EUR,26.934422,75.765839,success,2023-09-30T00:00:00+00:00,2,purchase,false,none,1,2343.25,false,52245.59092808333,0,0,0,1,1.5262135922330098,true,true,1.5262135922330098,3134735.455685,1,1,0,5.076094756114768,0.005829500249812932,12603963.914683
6c364ee2-e5f2-900e-c266-43a04dbf1940,2024-02-22T21:43:25.184070+00:00,U_82e867554ba7,M_00b8d921,D_636781d0401082a2,138.198.247.238,credit_card,647.97,INR,23.164031,77.497277,success,2023-06-21T00:00:00+00:00,1,purchase,false,none,4,813.145,false,19151.29962206667,0,0,3,1,0.7968689471127536,true,true,0.7968689471127536,1149077.977324,1,1,0,12.092819869701223,0.037886159503559336,21332605.18407
8c8ccf88-7022-906e-481f-261271b82118,2024-02-22T21:52:55.876705+00:00,U_3fbbff57b6f5,M_9fe6f0f7,D_aa7f7e0685695f97,122.199.159.240,upi,2238.47,INR,22.633280,88.334081,success,2024-02-24T04:13:54.938216+00:00,1,purchase,false,none,5,965.204,false,22068.396750300002,0,0,1,1,2.3191677614265997,true,true,2.3191677614265997,1324103.805018,1,3,0,0.5568605165947835,0.0015140035487731028,0.0
9ae603b9-b875-11b7-fa09-c85c5130af64,2024-02-22T22:17:08.245324+00:00,U_6e9c92babbb5,M_01cce124,D_f3acca685d5ffefd,161.149.34.179,upi,64.07,INR,12.965425,77.527123,success,2023-09-11T00:00:00+00:00,1,purchase,false,none,5,2312.028,false,6405.228911633333,0,0,2,1,0.027711602108624982,true,true,0.027711602108624982,384313.734698,2,1,0,2.141621150291508,0.02006130784554953,14249828.245324
6098844c-f04a-ccdc-45b9-1b527fac17b4,2024-02-22T22:21:58.607738+00:00,U_a5b5cdc2a181,M_54cf479f,D_267eddcedf8f4197,49.216.84.213,debit_card,1715.15,INR,23.219745,77.470410,success,2024-03-13T15:24:21.553842+00:00,1,topup,false,none,3,1650.91,false,9270.806897866665,0,0,1,3,1.038911872845885,true,true,1.038911872845885,556248.413872,2,2,0,7.2699600746835635,0.04705066228716172,0.0
d6a0e170-da02-1d48-bf4e-c27da7cca24e,2024-02-22T23:07:18.186819+00:00,U_01572a56e4ae,M_385e1055,D_8f06c963e65664ac,161.192.36.146,netbanking,349.3,INR,28.675446,77.142317,success,2023-04-11T00:00:00+00:00,1,purchase,false,none,3,3431.08,false,20163.208166933335,0,0,1,1,0.10180467957611015,true,true,0.10180467957611015,1209792.490016,3,2,0,1.9797649535204436,0.005891220098894263,27472038.186819
4b6e9454-82de-affb-2fb6-72bba1ca9354,2024-02-23T00:41:12.481603+00:00,U_316e86450923,M_392d17cc,D_f707371288b04b77,15.172.21.104,netbanking,2431.47,INR,22.524316,88.273070,success,2023-01-31T00:00:00+00:00,1,purchase,false,none,1,4742.8,false,39567.371945733335,0,0,1,0,0.5126655140423378,true,true,0.5126655140423378,2374042.316744,1,1,0,2.231750509295387,0.003384228569473202,33525672.481603
63a443e3-4216-29e7-aaa5-b7cdb1b9e5e6,2024-02-23T00:42:55.411213+00:00,U_a5279af53bd6,M_f2d70179,D_53d0582312798646,145.33.148.74,upi,1497.82,INR,18.977896,72.876931,success,2023-12-23T00:00:00+00:00,1,purchase,false,none,3,3477.9166666666665,false,60983.659172,0,0,2,1,0.4306658679765185,true,true,0.4306658679765185,3659019.55032,2,2,0,17.438507257966013,0.017157226209186922,5359375.411213
2213a632-6a1d-4dbe-43df-099f162e6472,2024-02-23T01:10:19.110114+00:00,U_32a4a8a432f9,M_d6abe61f,D_2d1368f305808066,94.125.1.115,debit_card,1133.91,INR,13.098053,80.258927,success,2023-05-12T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,24801019.110114
469643f4-2806-7cec-b9e6-66ad5c6eb1fe,2024-02-23T01:10:49.857457+00:00,U_d02191ac5f0f,M_f692a870,D_134b4c6b8451c1a8,217.127.176.232,upi,2270.34,INR,17.312867,78.520998,success,2023-09-08T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,14519449.857457
82dce6a7-fd5f-a78a-b18d-657a7f1b0706,2024-02-23T01:17:51.481183+00:00,U_421d4dca2a95,M_641632b9,D_d240ef02a9681fc1,22.110.229.156,netbanking,2314.06,INR,23.260082,77.444285,success,2024-03-31T04:47:12.436383+00:00,1,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,0.0
d3797b95-aad3-51f7-db32-c6d78bddc220,2024-02-23T01:21:14.125515+00:00,U_cddedccc831b,M_25b83368,D_f71eb55d70e3c153,220.79.44.183,netbanking,1423.24,INR,13.110042,80.287148,success,2023-02-25T00:00:00+00:00,1,purchase,false,none,2,2399.9399999999996,false,63908.75999223333,0,0,0,3,0.5930314924539781,true,true,0.5930314924539781,3834525.599534,2,1,0,3.4778053120649055,0.003265097284773688,31368074.125515
c630644e-a5f4-b92e-fac6-4792cddf948c,2024-02-23T02:46:33.422489+00:00,U_ae7303c050ab,M_c2335b06,D_f9705e4b2d71a040,20.87.4.153,wallet,3135.6,INR,26.871682,75.702233,success,2023-05-03T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,25584393.422489
3cfe61bc-24f6-106b-5249-3784c477f2be,2024-02-23T03:45:38.163435+00:00,U_fc9e1dcbcb7e,M_11444628,D_b6adf48b2314d0c8,122.233.76.156,wallet,867.84,INR,12.948363,77.616099,pending,2024-01-15T12:53:36.025756+00:00,1,refund,false,none,8,2082.84375,false,11491.964425466667,0,0,1,1,0.4166611153621101,true,true,0.4166611153621101,689517.865528,2,3,0,2.8683053050846405,0.014975535246498107,3336722.137679
d58de30b-79d9-9c04-e735-16d984c9ef27,2024-02-23T04:08:23.780056+00:00,U_7c53ccb096a8,M_2831d156,D_e1990278e12587f7,211.138.1.81,credit_card,2865.94,INR,13.003057,80.323752,success,2023-01-03T00:00:00+00:00,1,refund,false,none,1,1829.71,false,43776.287602799996,0,0,1,1,1.5663356488186653,true,true,1.5663356488186653,2626577.256168,1,1,0,5.728762188750223,0.007851870273783293,35957303.780056
ab68392e-12fc-97c9-0d98-c3a581112304,2024-02-23T05:37:11.219204+00:00,U_d6b6fb161d8d,M_2a8762ef,D_faae7f710be23972,67.80.144.218,debit_card,692.88,INR,12.973591,77.504791,failed,2023-01-10T00:00:00+00:00,1,purchase,false,none,2,1291.185,false,33840.40615326667,0,0,0,1,0.5366233343788845,true,true,0.5366233343788845,2030424.369196,1,1,0,9.491635300450305,0.016828938619935677,35357831.219204
3d6a9e9c-49f7-6746-0dd5-72e4edf89045,2024-02-23T06:07:45.062446+00:00,U_e023282ae09d,M_93cafcc8,D_66373dc791f448bb,58.198.236.172,credit_card,1251.99,INR,19.096405,72.850412,failed,2023-05-07T00:00:00+00:00,1,purchase,false,none,1,691.87,false,8462.8337614,0,0,0,1,1.8095740529290185,true,true,1.8095740529290185,507770.025684,1,1,0,913.7123608195939,6.4780596186621,25250865.062446
de8fc21f-fed7-9c72-4315-cf47e5106ee7,2024-02-23T08:01:35.514897+00:00,U_08a43ec0d619,M_fbb14c02,D_04d340e87ecfbfc6,53.194.94.169,credit_card,2031.93,INR,13.178388,80.183294,success,2023-12-05T00:00:00+00:00,1,purchase,false,none,3,541.2933333333334,false,25853.70648328333,0,0,2,1,3.7538426484715615,true,true,3.7538426484715615,1551222.388997,2,2,0,10.145401570634506,0.023544944885626494,6940895.514897
6f9a867d-919d-2f6c-320b-eb5e428f0eb4,2024-02-23T08:11:24.309257+00:00,U_ea350f17c157,M_a86bbcdb,D_397a284f76a4c79b,164.241.63.168,netbanking,3839.9,INR,23.203328,77.371824,failed,2023-08-06T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,17395884.309257
666d60c2-1ef9-7763-d610-4b5b544e0e3c,2024-02-23T08:51:50.394458+00:00,U_d7ee15bc6ecd,M_a0cd1abb,D_a48fb9e94876494b,182.252.100.140,debit_card,2231.53,EUR,17.318580,78.404935,success,2023-04-04T00:00:00+00:00,1,purchase,false,none,6,1397.0416666666667,false,1848.9516365666668,0,0,1,1,1.5973253004861463,true,true,1.5973253004861463,110937.098194,2,2,0,5.140718602816499,0.1668205430952972,28111910.394458
e85aa0cf-a858-32eb-2598-93bdaf845046,2024-02-23T09:15:15.917993+00:00,U_7e0a04c250bf,M_1641acc1,D_93a05478c00b19de,89.201.89.118,netbanking,2384.61,INR,13.111446,80.306236,pending,2024-03-13T14:49:06.391085+00:00,1,transfer,false,none,1,1796.03,false,58755.844672616666,0,0,0,1,1.327711675194735,true,true,1.327711675194735,3525350.680357,1,1,0,8.45148549404728,0.0086304457449008,0.0
31ed8dfa-b141-3ca7-e335-d23ff670dc24,2024-02-23T09:41:16.659635+00:00,U_c86e0b55acff,M_3b2208ea,D_6bc71d7f5afaeb32,132.79.42.213,netbanking,4499.78,USD,22.493503,88.262152,success,2023-12-09T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,6601276.659635
c19780e9-b1df-820d-cf7e-e1f150f17b5b,2024-02-23T10:08:03.226925+00:00,U_625e1ea8c102,M_28e87898,D_2a23a71c0facc51f,133.189.153.110,credit_card,366.25,INR,22.505275,88.335888,success,2023-08-31T00:00:00+00:00,1,purchase,false,none,3,1355.7633333333333,false,19942.36651918333,0,0,1,2,0.2701430190618323,true,true,0.2701430190618323,1196541.991151,1,1,0,3.423090579063908,0.010298949953921782,15242883.226925
e6b0fe02-ceac-da59-fa5b-49465f0192f7,2024-02-23T10:10:33.846251+00:00,U_c89f884f2568,M_b1ba7e62,D_0f810db2bbc1686b,50.144.127.203,credit_card,221.66,INR,17.404639,78.514292,pending,2023-01-07T00:00:00+00:00,1,purchase,false,none,3,1154.26,false,27384.755445016668,0,0,1,1,0.19203645625768892,true,true,0.19203645625768892,1643085.326701,3,2,0,4.310075048639921,0.009443374560624558,35633433.846251
30b396a7-a26a-1d33-2153-14689570c354,2024-02-23T10:19:09.410522+00:00,U_c4e3a5eded77,M_4ddd793c,D_f3acca685d5ffefd,91.16.110.32,credit_card,2332.47,INR,22.582880,88.461482,success,2023-03-06T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,2,0,,false,false,,,0,0,0,,,30622749.410522
773d2de7-039a-3a5a-b3c9-38295250871b,2024-02-23T10:20:05.673347+00:00,U_d87db9478e2b,M_76628ff6,D_cc3613692636c245,213.237.124.196,upi,1845.85,INR,12.922161,77.548059,success,2024-02-10T07:23:04.158917+00:00,1,purchase,false,none,0,,true,,0,0,2,0,,false,false,,,0,0,0,,,1133821.51443
a30c0ebc-fdc5-5eaf-2d8b-387d8152e0fb,2024-02-23T10:28:46.017846+00:00,U_ef58b690632e,M_b2d77a42,D_9f14256fed35839b,160.150.242.120,debit_card,828.14,INR,23.355409,77.499096,success,2023-01-26T00:00:00+00:00,1,purchase,false,none,1,898.12,false,52505.4887187,0,0,1,0,0.9220816817351801,true,true,0.9220816817351801,3150329.323122,1,1,0,6.2668357400133745,0.007161349290838717,33992926.017846
ddd81c69-3dba-ef2b-e13c-e0b090524da1,2024-02-23T10:40:41.397601+00:00,U_6593b659172e,M_c25d0c74,D_23ef5561839e7623,46.74.247.241,netbanking,758.36,INR,23.356126,77.500135,success,2023-09-10T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,14380841.397601
5b20aa38-127f-4eb0-2caf-e19660bb76e1,2024-02-23T12:08:11.980399+00:00,U_6af0ebbd971f,M_1641acc1,D_518da4887d5704df,145.200.88.156,credit_card,2783.54,INR,13.024163,80.249829,failed,2023-01-29T00:00:00+00:00,1,purchase,false,none,1,1442.59,false,10113.501694966666,0,0,0,0,1.9295433907069923,true,true,1.9295433907069923,606810.101698,1,1,0,5.719449120923002,0.03393156570351583,33739691.980399
a4b42e4f-f0c1-03c6-2661-ba1ec0a170b1,2024-02-23T12:55:43.833820+00:00,U_ef58b690632e,M_66909ced,D_9f14256fed35839b,105.226.138.203,credit_card,1980.01,INR,23.322277,77.488469,success,2023-01-26T00:00:00+00:00,1,purchase,false,none,2,863.13,false,146.96359956666666,0,0,1,0,2.293988159373443,true,true,2.293988159373443,8817.815974,1,2,0,3.8405592641179065,1.5679634720878182,34001743.83382
e4a7e33f-6d05-6063-f7db-62960c4dc303,2024-02-23T13:24:00.132197+00:00,U_7ac532884053,M_f4fda0c0,D_cc192b501e56a4fb,32.19.106.7,debit_card,653.15,INR,13.123981,80.158560,success,2023-06-03T00:00:00+00:00,1,purchase,false,none,1,539.37,false,36779.71112865,0,0,1,1,1.2109498118174906,true,true,1.2109498118174906,2206782.667719,1,1,0,270.16753211283026,0.4407335302354454,22944240.132197
4c26235e-7c04-3000-7561-04ec211cf7f5,2024-02-23T13:36:16.020633+00:00,U_f88cd2b02076,M_da8bb7f5,D_617d7629ff4b3804,88.107.71.11,credit_card,693.01,INR,13.029390,80.299926,success,2023-08-13T00:00:00+00:00,1,purchase,false,none,4,1041.0325,false,11739.627620000001,0,0,3,1,0.6656948750399243,true,true,0.6656948750399243,704377.6572,2,1,0,4.467335761586059,0.022832082445146888,16810576.020633
4e17a3bc-6b6e-e90c-1a0c-c9678af2fb4f,2024-02-23T13:52:10.475758+00:00,U_14ed228b6577,M_fa99952a,D_2a29e752f139e895,176.171.250.30,upi,164.04,INR,19.126610,72.906904,success,2023-06-23T00:00:00+00:00,1,refund,false,none,2,791.75,false,2231.2779348333333,0,0,2,1,0.2071866119355857,true,true,0.2071866119355857,133876.67609,1,1,0,10.066510044275802,0.270692679395704,21217930.475758
9d32fceb-72fa-40b3-fa51-9a74fa3b2792,2024-02-23T13:56:43.424488+00:00,U_afc5c20e4a63,M_c8a541c6,D_8ff198865a2c41bc,147.213.146.225,wallet,2485.19,INR,13.012971,77.610333,failed,2023-12-25T00:00:00+00:00,1,refund,false,none,5,1287.6100000000001,false,18532.805734966667,0,0,1,2,1.9300797601758295,true,true,1.9300797601758295,1111968.344098,1,1,0,5.7869810776107435,0.018735364176484692,5234203.424488
